sum,Avg0,SD0,frust0,file,Impure
0,0.0,0.0,0.0,Impure_5_15_69,15
5,0.0,0.0,0.0,Impure_5_15_66,15
2,0.4985366666666662,0.004625922248801179,0.4,Impure_5_15_67,15
3,0.5014633333333328,0.0042020487288159,0.4,Impure_5_15_67,15
0,0.0,0.0,0.0,Impure_5_15_67,15
1,0.0,0.0,0.0,Impure_5_15_67,15
4,0.0,0.0,0.0,Impure_5_15_67,15
5,0.0,0.0,0.0,Impure_5_15_67,15
2,0.5004799999999995,0.0047584911930681,0.4,Impure_5_15_68,15
3,0.4995199999999996,0.004718026433468397,0.4,Impure_5_15_68,15
0,0.0,0.0,0.0,Impure_5_15_68,15
1,0.0,0.0,0.0,Impure_5_15_68,15
4,0.0,0.0,0.0,Impure_5_15_68,15
5,0.0,0.0,0.0,Impure_5_15_68,15
2,0.4990199999999995,0.005658424748966883,0.4,Impure_5_15_69,15
3,0.5009799999999998,0.0052869426086229,0.4,Impure_5_15_69,15
1,0.0,0.0,0.0,Impure_5_15_71,15
4,0.0,0.0,0.0,Impure_5_15_71,15
5,0.0,0.0,0.0,Impure_5_15_71,15
2,0.5009399999999996,0.0046341404482081,0.4,Impure_5_15_72,15
0,0.0,0.0,0.0,Impure_5_15_75,15
1,0.0,0.0,0.0,Impure_5_15_75,15
4,0.0,0.0,0.0,Impure_5_15_75,15
5,0.0,0.0,0.0,Impure_5_15_75,15
2,0.5002866666666662,0.0041030894153682995,0.4,Impure_5_15_76,15
3,0.499713333333333,0.005386261786303584,0.4,Impure_5_15_76,15
0,0.0,0.0,0.0,Impure_5_15_76,15
1,0.0,0.0,0.0,Impure_5_15_76,15
4,0.0,0.0,0.0,Impure_5_15_76,15
5,0.0,0.0,0.0,Impure_5_15_76,15
2,0.5009166666666662,0.0053829726771792,0.4,Impure_5_15_77,15
3,0.499083333333333,0.004956186834326827,0.4,Impure_5_15_77,15
0,0.0,0.0,0.0,Impure_5_15_77,15
1,0.0,0.0,0.0,Impure_5_15_77,15
4,0.0,0.0,0.0,Impure_5_15_77,15
3,0.5005799999999996,0.0041719643152956,0.4,Impure_5_15_75,15
4,0.0,0.0,0.0,Impure_5_15_66,15
2,0.49941999999999953,0.0054296785518197,0.4,Impure_5_15_75,15
4,0.0,0.0,0.0,Impure_5_15_74,15
3,0.4990599999999996,0.0040407179467212,0.4,Impure_5_15_72,15
0,0.0,0.0,0.0,Impure_5_15_72,15
1,0.0,0.0,0.0,Impure_5_15_72,15
4,0.0,0.0,0.0,Impure_5_15_72,15
5,0.0,0.0,0.0,Impure_5_15_72,15
2,0.500353333333333,0.0061039439175355,0.4,Impure_5_15_73,15
3,0.4996466666666665,0.0048898650105231,0.4,Impure_5_15_73,15
0,0.0,0.0,0.0,Impure_5_15_73,15
1,0.0,0.0,0.0,Impure_5_15_73,15
4,0.0,0.0,0.0,Impure_5_15_73,15
5,0.0,0.0,0.0,Impure_5_15_73,15
2,0.500533333333333,0.00419462965185244,0.4,Impure_5_15_74,15
3,0.4994666666666663,0.0044037817231465,0.4,Impure_5_15_74,15
0,0.0,0.0,0.0,Impure_5_15_74,15
1,0.0,0.0,0.0,Impure_5_15_74,15
5,0.0,0.0,0.0,Impure_5_15_74,15
5,0.0,0.0,0.0,Impure_5_15_77,15
1,0.0,0.0,0.0,Impure_5_15_66,15
3,0.4994033333333328,0.0059547323126654325,0.4,Impure_5_15_66,15
1,0.0,0.0,0.0,Impure_5_15_58,15
4,0.0,0.0,0.0,Impure_5_15_58,15
5,0.0,0.0,0.0,Impure_5_15_58,15
2,0.4995699999999996,0.004176673545907072,0.4,Impure_5_15_59,15
3,0.5004299999999995,0.0049264828833155,0.4,Impure_5_15_59,15
0,0.0,0.0,0.0,Impure_5_15_59,15
0,0.0,0.0,0.0,Impure_5_15_58,15
1,0.0,0.0,0.0,Impure_5_15_59,15
5,0.0,0.0,0.0,Impure_5_15_59,15
2,0.4999699999999996,0.0030576142750173,0.4,Impure_5_15_5,15
3,0.5000299999999998,0.0040424739396239,0.4,Impure_5_15_5,15
0,0.0,0.0,0.0,Impure_5_15_5,15
1,0.0,0.0,0.0,Impure_5_15_5,15
4,0.0,0.0,0.0,Impure_5_15_5,15
4,0.0,0.0,0.0,Impure_5_15_59,15
3,0.4998433333333331,0.0056726730332772,0.4,Impure_5_15_58,15
2,0.5001566666666662,0.0054173635917984,0.4,Impure_5_15_58,15
5,0.0,0.0,0.0,Impure_5_15_57,15
0,0.0,0.0,0.0,Impure_5_15_55,15
1,0.0,0.0,0.0,Impure_5_15_55,15
4,0.0,0.0,0.0,Impure_5_15_55,15
5,0.0,0.0,0.0,Impure_5_15_55,15
2,0.4983766666666663,0.003301531858021987,0.4,Impure_5_15_56,15
3,0.501623333333333,0.0046931223238084,0.4,Impure_5_15_56,15
0,0.0,0.0,0.0,Impure_5_15_56,15
1,0.0,0.0,0.0,Impure_5_15_56,15
4,0.0,0.0,0.0,Impure_5_15_56,15
5,0.0,0.0,0.0,Impure_5_15_56,15
2,0.4989399999999996,0.0051001668637205,0.4,Impure_5_15_57,15
3,0.5010599999999996,0.0042072302798426,0.4,Impure_5_15_57,15
0,0.0,0.0,0.0,Impure_5_15_57,15
1,0.0,0.0,0.0,Impure_5_15_57,15
4,0.0,0.0,0.0,Impure_5_15_57,15
5,0.0,0.0,0.0,Impure_5_15_5,15
2,0.49904999999999977,0.0045231784994055535,0.4,Impure_5_15_60,15
3,0.5009499999999996,0.0037990080687341733,0.4,Impure_5_15_60,15
0,0.0,0.0,0.0,Impure_5_15_60,15
4,0.0,0.0,0.0,Impure_5_15_63,15
5,0.0,0.0,0.0,Impure_5_15_63,15
2,0.4981633333333329,0.00350881329952012,0.4,Impure_5_15_64,15
3,0.5018366666666663,0.0053604284485216,0.4,Impure_5_15_64,15
0,0.0,0.0,0.0,Impure_5_15_64,15
1,0.0,0.0,0.0,Impure_5_15_64,15
4,0.0,0.0,0.0,Impure_5_15_64,15
5,0.0,0.0,0.0,Impure_5_15_64,15
2,0.4986799999999995,0.0040872089244409,0.4,Impure_5_15_65,15
3,0.5013199999999995,0.0058862226175558,0.4,Impure_5_15_65,15
0,0.0,0.0,0.0,Impure_5_15_65,15
1,0.0,0.0,0.0,Impure_5_15_65,15
4,0.0,0.0,0.0,Impure_5_15_65,15
5,0.0,0.0,0.0,Impure_5_15_65,15
2,0.5005966666666662,0.003986647049770242,0.4,Impure_5_15_66,15
1,0.0,0.0,0.0,Impure_5_15_63,15
0,0.0,0.0,0.0,Impure_5_15_66,15
0,0.0,0.0,0.0,Impure_5_15_63,15
2,0.5013166666666663,0.0049917477620185,0.4,Impure_5_15_63,15
1,0.0,0.0,0.0,Impure_5_15_60,15
4,0.0,0.0,0.0,Impure_5_15_60,15
5,0.0,0.0,0.0,Impure_5_15_60,15
2,0.4986633333333329,0.00434462984646994,0.4,Impure_5_15_61,15
3,0.5013366666666663,0.005777076229254,0.4,Impure_5_15_61,15
0,0.0,0.0,0.0,Impure_5_15_61,15
1,0.0,0.0,0.0,Impure_5_15_61,15
4,0.0,0.0,0.0,Impure_5_15_61,15
5,0.0,0.0,0.0,Impure_5_15_61,15
2,0.4993899999999996,0.005375679934750849,0.4,Impure_5_15_62,15
3,0.5006099999999994,0.005663404435323201,0.4,Impure_5_15_62,15
0,0.0,0.0,0.0,Impure_5_15_62,15
1,0.0,0.0,0.0,Impure_5_15_62,15
4,0.0,0.0,0.0,Impure_5_15_62,15
5,0.0,0.0,0.0,Impure_5_15_62,15
3,0.4986833333333331,0.0045670598777178655,0.4,Impure_5_15_63,15
3,0.4989333333333329,0.0056358963914389,0.4,Impure_5_15_55,15
2,0.4991133333333329,0.0057458001544342,0.4,Impure_5_15_78,15
0,0.0,0.0,0.0,Impure_5_15_78,15
4,0.0,0.0,0.0,Impure_5_15_92,15
5,0.0,0.0,0.0,Impure_5_15_92,15
2,0.4998166666666663,0.0040457235229595,0.4,Impure_5_15_93,15
3,0.5001833333333328,0.0049638919574858,0.4,Impure_5_15_93,15
5,0.0,0.0,0.0,Impure_5_15_84,15
0,0.0,0.0,0.0,Impure_5_15_93,15
1,0.0,0.0,0.0,Impure_5_15_92,15
1,0.0,0.0,0.0,Impure_5_15_93,15
5,0.0,0.0,0.0,Impure_5_15_93,15
2,0.5012666666666663,0.00356662135303217,0.4,Impure_5_15_94,15
3,0.49873333333333303,0.0041407158679686,0.4,Impure_5_15_94,15
0,0.0,0.0,0.0,Impure_5_15_94,15
1,0.0,0.0,0.0,Impure_5_15_94,15
4,0.0,0.0,0.0,Impure_5_15_94,15
4,0.0,0.0,0.0,Impure_5_15_93,15
0,0.0,0.0,0.0,Impure_5_15_92,15
3,0.4993699999999997,0.0050453512546082,0.4,Impure_5_15_92,15
2,0.5006299999999995,0.0043998412144225455,0.4,Impure_5_15_92,15
1,0.0,0.0,0.0,Impure_5_15_8,15
4,0.0,0.0,0.0,Impure_5_15_8,15
5,0.0,0.0,0.0,Impure_5_15_8,15
2,0.5019866666666662,0.003938974606009332,0.4,Impure_5_15_90,15
3,0.498013333333333,0.005443779733792717,0.4,Impure_5_15_90,15
0,0.0,0.0,0.0,Impure_5_15_90,15
1,0.0,0.0,0.0,Impure_5_15_90,15
4,0.0,0.0,0.0,Impure_5_15_90,15
5,0.0,0.0,0.0,Impure_5_15_90,15
2,0.5004633333333329,0.004230321586668384,0.4,Impure_5_15_91,15
3,0.4995366666666664,0.005397481763594,0.4,Impure_5_15_91,15
0,0.0,0.0,0.0,Impure_5_15_91,15
1,0.0,0.0,0.0,Impure_5_15_91,15
4,0.0,0.0,0.0,Impure_5_15_91,15
5,0.0,0.0,0.0,Impure_5_15_91,15
5,0.0,0.0,0.0,Impure_5_15_94,15
2,0.5016233333333329,0.0040246299360786,0.4,Impure_5_15_95,15
3,0.4983766666666662,0.0050430098197907,0.4,Impure_5_15_95,15
0,0.0,0.0,0.0,Impure_5_15_95,15
4,0.0,0.0,0.0,Impure_5_15_98,15
5,0.0,0.0,0.0,Impure_5_15_98,15
2,0.4995366666666661,0.0044166052900836,0.4,Impure_5_15_99,15
3,0.500463333333333,0.0049520021983101,0.4,Impure_5_15_99,15
0,0.0,0.0,0.0,Impure_5_15_99,15
1,0.0,0.0,0.0,Impure_5_15_99,15
4,0.0,0.0,0.0,Impure_5_15_99,15
5,0.0,0.0,0.0,Impure_5_15_99,15
2,0.4996366666666663,0.005148863910241419,0.4,Impure_5_15_9,15
3,0.500363333333333,0.004021853718723,0.4,Impure_5_15_9,15
0,0.0,0.0,0.0,Impure_5_15_9,15
1,0.0,0.0,0.0,Impure_5_15_9,15
4,0.0,0.0,0.0,Impure_5_15_9,15
5,0.0,0.0,0.0,Impure_5_15_9,15
4,0.0,0.0,0.0,Impure_5_15_84,15
1,0.0,0.0,0.0,Impure_5_15_98,15
0,0.0,0.0,0.0,Impure_5_15_8,15
0,0.0,0.0,0.0,Impure_5_15_98,15
2,0.501643333333333,0.003945719376110523,0.4,Impure_5_15_98,15
1,0.0,0.0,0.0,Impure_5_15_95,15
4,0.0,0.0,0.0,Impure_5_15_95,15
5,0.0,0.0,0.0,Impure_5_15_95,15
2,0.5010799999999996,0.0063140277900703996,0.4,Impure_5_15_96,15
3,0.4989199999999996,0.004483300612522269,0.4,Impure_5_15_96,15
0,0.0,0.0,0.0,Impure_5_15_96,15
1,0.0,0.0,0.0,Impure_5_15_96,15
4,0.0,0.0,0.0,Impure_5_15_96,15
5,0.0,0.0,0.0,Impure_5_15_96,15
2,0.5001966666666662,0.004224852812393401,0.4,Impure_5_15_97,15
3,0.4998033333333329,0.004942214128949,0.4,Impure_5_15_97,15
0,0.0,0.0,0.0,Impure_5_15_97,15
1,0.0,0.0,0.0,Impure_5_15_97,15
4,0.0,0.0,0.0,Impure_5_15_97,15
5,0.0,0.0,0.0,Impure_5_15_97,15
3,0.4983566666666663,0.0046166362669964,0.4,Impure_5_15_98,15
3,0.5008866666666661,0.0038668973648236,0.4,Impure_5_15_78,15
3,0.5000699999999996,0.0062772524681769,0.4,Impure_5_15_8,15
5,0.0,0.0,0.0,Impure_5_15_89,15
4,0.0,0.0,0.0,Impure_5_15_80,15
5,0.0,0.0,0.0,Impure_5_15_80,15
2,0.5011099999999997,0.003742551876092,0.4,Impure_5_15_81,15
3,0.4988899999999998,0.003546419836507178,0.4,Impure_5_15_81,15
0,0.0,0.0,0.0,Impure_5_15_81,15
1,0.0,0.0,0.0,Impure_5_15_81,15
1,0.0,0.0,0.0,Impure_5_15_80,15
4,0.0,0.0,0.0,Impure_5_15_81,15
2,0.5014666666666663,0.0054770544290422205,0.4,Impure_5_15_82,15
3,0.4985333333333329,0.0046850153663794,0.4,Impure_5_15_82,15
0,0.0,0.0,0.0,Impure_5_15_82,15
1,0.0,0.0,0.0,Impure_5_15_82,15
4,0.0,0.0,0.0,Impure_5_15_82,15
5,0.0,0.0,0.0,Impure_5_15_82,15
5,0.0,0.0,0.0,Impure_5_15_81,15
0,0.0,0.0,0.0,Impure_5_15_80,15
3,0.5008033333333329,0.0062087392359769,0.4,Impure_5_15_80,15
2,0.4991966666666663,0.0054641252941661,0.4,Impure_5_15_80,15
1,0.0,0.0,0.0,Impure_5_15_78,15
4,0.0,0.0,0.0,Impure_5_15_78,15
5,0.0,0.0,0.0,Impure_5_15_78,15
2,0.5004266666666664,0.004791723949858171,0.4,Impure_5_15_79,15
3,0.49957333333333287,0.0047455075583948,0.4,Impure_5_15_79,15
0,0.0,0.0,0.0,Impure_5_15_79,15
1,0.0,0.0,0.0,Impure_5_15_79,15
4,0.0,0.0,0.0,Impure_5_15_79,15
5,0.0,0.0,0.0,Impure_5_15_79,15
2,0.5004099999999996,0.003983387938508103,0.4,Impure_5_15_7,15
3,0.4995899999999996,0.0052686704195904,0.4,Impure_5_15_7,15
0,0.0,0.0,0.0,Impure_5_15_7,15
1,0.0,0.0,0.0,Impure_5_15_7,15
4,0.0,0.0,0.0,Impure_5_15_7,15
5,0.0,0.0,0.0,Impure_5_15_7,15
2,0.4996066666666663,0.0053191511277719,0.4,Impure_5_15_83,15
3,0.500393333333333,0.0047598821606412,0.4,Impure_5_15_83,15
0,0.0,0.0,0.0,Impure_5_15_83,15
1,0.0,0.0,0.0,Impure_5_15_83,15
0,0.0,0.0,0.0,Impure_5_15_87,15
1,0.0,0.0,0.0,Impure_5_15_87,15
4,0.0,0.0,0.0,Impure_5_15_87,15
5,0.0,0.0,0.0,Impure_5_15_87,15
2,0.4989433333333328,0.0057445019280622,0.4,Impure_5_15_88,15
3,0.5010566666666662,0.0042620816186163,0.4,Impure_5_15_88,15
0,0.0,0.0,0.0,Impure_5_15_88,15
1,0.0,0.0,0.0,Impure_5_15_88,15
4,0.0,0.0,0.0,Impure_5_15_88,15
5,0.0,0.0,0.0,Impure_5_15_88,15
2,0.4986999999999997,0.0052531802814601,0.4,Impure_5_15_89,15
3,0.5012999999999999,0.004804035708302,0.4,Impure_5_15_89,15
0,0.0,0.0,0.0,Impure_5_15_89,15
1,0.0,0.0,0.0,Impure_5_15_89,15
4,0.0,0.0,0.0,Impure_5_15_89,15
3,0.4993699999999996,0.0034712430508016933,0.4,Impure_5_15_87,15
2,0.4999299999999997,0.006013668020230687,0.4,Impure_5_15_8,15
2,0.5006299999999995,0.0050547527085482,0.4,Impure_5_15_87,15
4,0.0,0.0,0.0,Impure_5_15_86,15
3,0.500903333333333,0.0040061355243390185,0.4,Impure_5_15_85,15
0,0.0,0.0,0.0,Impure_5_15_85,15
1,0.0,0.0,0.0,Impure_5_15_85,15
4,0.0,0.0,0.0,Impure_5_15_85,15
5,0.0,0.0,0.0,Impure_5_15_85,15
2,0.5004999999999996,0.0043999194341570996,0.4,Impure_5_15_86,15
4,0.0,0.0,0.0,Impure_5_15_83,15
5,0.0,0.0,0.0,Impure_5_15_83,15
2,0.49814999999999937,0.0052665167535643,0.4,Impure_5_15_84,15
3,0.5018499999999995,0.0049955907650769,0.4,Impure_5_15_84,15
0,0.0,0.0,0.0,Impure_5_15_84,15
1,0.0,0.0,0.0,Impure_5_15_84,15
3,0.4994999999999997,0.0048333042747678,0.4,Impure_5_15_86,15
0,0.0,0.0,0.0,Impure_5_15_86,15
1,0.0,0.0,0.0,Impure_5_15_86,15
5,0.0,0.0,0.0,Impure_5_15_86,15
2,0.5010666666666662,0.0045592750744456,0.4,Impure_5_15_55,15
1,0.0,0.0,0.0,Impure_5_15_6,15
4,0.0,0.0,0.0,Impure_5_15_54,15
2,0.5002933333333329,0.0054397939358087006,0.4,Impure_5_15_24,15
3,0.4997066666666663,0.0047299389570518,0.4,Impure_5_15_24,15
0,0.0,0.0,0.0,Impure_5_15_24,15
1,0.0,0.0,0.0,Impure_5_15_24,15
4,0.0,0.0,0.0,Impure_5_15_24,15
5,0.0,0.0,0.0,Impure_5_15_24,15
5,0.0,0.0,0.0,Impure_5_15_23,15
2,0.4984466666666663,0.0056880386421537,0.4,Impure_5_15_25,15
0,0.0,0.0,0.0,Impure_5_15_25,15
1,0.0,0.0,0.0,Impure_5_15_25,15
4,0.0,0.0,0.0,Impure_5_15_25,15
5,0.0,0.0,0.0,Impure_5_15_25,15
2,0.4996933333333328,0.0043256554531239,0.4,Impure_5_15_26,15
3,0.5003066666666662,0.005234266221105386,0.4,Impure_5_15_26,15
3,0.501553333333333,0.0051086396579215,0.4,Impure_5_15_25,15
4,0.0,0.0,0.0,Impure_5_15_23,15
1,0.0,0.0,0.0,Impure_5_15_23,15
0,0.0,0.0,0.0,Impure_5_15_23,15
5,0.0,0.0,0.0,Impure_5_15_20,15
2,0.5005566666666662,0.004693602004693845,0.4,Impure_5_15_21,15
3,0.4994433333333329,0.005115932440870794,0.4,Impure_5_15_21,15
0,0.0,0.0,0.0,Impure_5_15_21,15
1,0.0,0.0,0.0,Impure_5_15_21,15
4,0.0,0.0,0.0,Impure_5_15_21,15
5,0.0,0.0,0.0,Impure_5_15_21,15
2,0.499353333333333,0.0040442287087151,0.4,Impure_5_15_22,15
3,0.5006466666666662,0.0045555169253932,0.4,Impure_5_15_22,15
0,0.0,0.0,0.0,Impure_5_15_22,15
1,0.0,0.0,0.0,Impure_5_15_22,15
4,0.0,0.0,0.0,Impure_5_15_22,15
5,0.0,0.0,0.0,Impure_5_15_22,15
2,0.5005366666666662,0.0053499659956557,0.4,Impure_5_15_23,15
3,0.4994633333333329,0.0047410548809253,0.4,Impure_5_15_23,15
0,0.0,0.0,0.0,Impure_5_15_26,15
1,0.0,0.0,0.0,Impure_5_15_26,15
4,0.0,0.0,0.0,Impure_5_15_26,15
5,0.0,0.0,0.0,Impure_5_15_26,15
3,0.5007166666666663,0.006466742943652752,0.4,Impure_5_15_2,15
0,0.0,0.0,0.0,Impure_5_15_2,15
1,0.0,0.0,0.0,Impure_5_15_2,15
4,0.0,0.0,0.0,Impure_5_15_2,15
5,0.0,0.0,0.0,Impure_5_15_2,15
2,0.4983833333333329,0.0054767707723982,0.4,Impure_5_15_30,15
3,0.5016166666666663,0.004914299878841097,0.4,Impure_5_15_30,15
0,0.0,0.0,0.0,Impure_5_15_30,15
1,0.0,0.0,0.0,Impure_5_15_30,15
4,0.0,0.0,0.0,Impure_5_15_30,15
5,0.0,0.0,0.0,Impure_5_15_30,15
2,0.4992266666666663,0.0032188389206327917,0.4,Impure_5_15_31,15
3,0.500773333333333,0.0041415029368775,0.4,Impure_5_15_31,15
0,0.0,0.0,0.0,Impure_5_15_31,15
1,0.0,0.0,0.0,Impure_5_15_31,15
2,0.499283333333333,0.0054844553180953,0.4,Impure_5_15_2,15
4,0.0,0.0,0.0,Impure_5_15_20,15
5,0.0,0.0,0.0,Impure_5_15_29,15
1,0.0,0.0,0.0,Impure_5_15_29,15
2,0.4991533333333328,0.006510567054985299,0.4,Impure_5_15_27,15
3,0.5008466666666662,0.0050268316740957,0.4,Impure_5_15_27,15
0,0.0,0.0,0.0,Impure_5_15_27,15
1,0.0,0.0,0.0,Impure_5_15_27,15
4,0.0,0.0,0.0,Impure_5_15_27,15
5,0.0,0.0,0.0,Impure_5_15_27,15
2,0.4992833333333329,0.0062993541724764,0.4,Impure_5_15_28,15
3,0.5007166666666661,0.004923636083659068,0.4,Impure_5_15_28,15
0,0.0,0.0,0.0,Impure_5_15_28,15
1,0.0,0.0,0.0,Impure_5_15_28,15
4,0.0,0.0,0.0,Impure_5_15_28,15
5,0.0,0.0,0.0,Impure_5_15_28,15
2,0.500093333333333,0.004225878680220405,0.4,Impure_5_15_29,15
3,0.4999066666666662,0.0044832169587431265,0.4,Impure_5_15_29,15
0,0.0,0.0,0.0,Impure_5_15_29,15
4,0.0,0.0,0.0,Impure_5_15_29,15
1,0.0,0.0,0.0,Impure_5_15_20,15
0,0.0,0.0,0.0,Impure_5_15_20,15
3,0.5000066666666663,0.0040092673899652,0.4,Impure_5_15_20,15
0,0.0,0.0,0.0,Impure_5_15_12,15
1,0.0,0.0,0.0,Impure_5_15_12,15
4,0.0,0.0,0.0,Impure_5_15_12,15
5,0.0,0.0,0.0,Impure_5_15_12,15
2,0.5003399999999997,0.0058983537671383,0.4,Impure_5_15_13,15
3,0.4996599999999995,0.0065443781440038,0.4,Impure_5_15_13,15
0,0.0,0.0,0.0,Impure_5_15_13,15
1,0.0,0.0,0.0,Impure_5_15_13,15
4,0.0,0.0,0.0,Impure_5_15_13,15
5,0.0,0.0,0.0,Impure_5_15_13,15
2,0.5013799999999996,0.0038326258086501465,0.4,Impure_5_15_14,15
3,0.4986199999999996,0.0050029489245627,0.4,Impure_5_15_14,15
0,0.0,0.0,0.0,Impure_5_15_14,15
1,0.0,0.0,0.0,Impure_5_15_14,15
4,0.0,0.0,0.0,Impure_5_15_14,15
3,0.5010899999999996,0.0053542910304127,0.4,Impure_5_15_12,15
5,0.0,0.0,0.0,Impure_5_15_14,15
2,0.4989099999999997,0.003958571801650894,0.4,Impure_5_15_12,15
4,0.0,0.0,0.0,Impure_5_15_11,15
3,0.4995566666666663,0.0061273412117528,0.4,Impure_5_15_0,15
0,0.0,0.0,0.0,Impure_5_15_0,15
1,0.0,0.0,0.0,Impure_5_15_0,15
4,0.0,0.0,0.0,Impure_5_15_0,15
5,0.0,0.0,0.0,Impure_5_15_0,15
2,0.5005199999999996,0.005170495914437127,0.4,Impure_5_15_10,15
3,0.4994799999999997,0.0055175270453168,0.4,Impure_5_15_10,15
0,0.0,0.0,0.0,Impure_5_15_10,15
1,0.0,0.0,0.0,Impure_5_15_10,15
4,0.0,0.0,0.0,Impure_5_15_10,15
5,0.0,0.0,0.0,Impure_5_15_10,15
2,0.5011799999999995,0.0041616825599637,0.4,Impure_5_15_11,15
3,0.4988199999999996,0.00438710809568,0.4,Impure_5_15_11,15
0,0.0,0.0,0.0,Impure_5_15_11,15
1,0.0,0.0,0.0,Impure_5_15_11,15
5,0.0,0.0,0.0,Impure_5_15_11,15
4,0.0,0.0,0.0,Impure_5_15_31,15
2,0.5011233333333329,0.006365705935966,0.4,Impure_5_15_15,15
0,0.0,0.0,0.0,Impure_5_15_15,15
4,0.0,0.0,0.0,Impure_5_15_18,15
5,0.0,0.0,0.0,Impure_5_15_18,15
2,0.49945333333333297,0.004506398532941867,0.4,Impure_5_15_19,15
3,0.5005466666666663,0.0049255581921281,0.4,Impure_5_15_19,15
0,0.0,0.0,0.0,Impure_5_15_19,15
1,0.0,0.0,0.0,Impure_5_15_19,15
4,0.0,0.0,0.0,Impure_5_15_19,15
5,0.0,0.0,0.0,Impure_5_15_19,15
2,0.4986166666666663,0.0051227774327882005,0.4,Impure_5_15_1,15
3,0.5013833333333331,0.005240386167553224,0.4,Impure_5_15_1,15
0,0.0,0.0,0.0,Impure_5_15_1,15
1,0.0,0.0,0.0,Impure_5_15_1,15
4,0.0,0.0,0.0,Impure_5_15_1,15
5,0.0,0.0,0.0,Impure_5_15_1,15
2,0.4999933333333328,0.004230325696555719,0.4,Impure_5_15_20,15
1,0.0,0.0,0.0,Impure_5_15_18,15
3,0.4988766666666663,0.003821370669522,0.4,Impure_5_15_15,15
0,0.0,0.0,0.0,Impure_5_15_18,15
2,0.5003699999999996,0.0055760996250806,0.4,Impure_5_15_18,15
1,0.0,0.0,0.0,Impure_5_15_15,15
4,0.0,0.0,0.0,Impure_5_15_15,15
5,0.0,0.0,0.0,Impure_5_15_15,15
2,0.499313333333333,0.0041002443027822345,0.4,Impure_5_15_16,15
3,0.5006866666666664,0.0052395944806182,0.4,Impure_5_15_16,15
0,0.0,0.0,0.0,Impure_5_15_16,15
1,0.0,0.0,0.0,Impure_5_15_16,15
4,0.0,0.0,0.0,Impure_5_15_16,15
5,0.0,0.0,0.0,Impure_5_15_16,15
2,0.4987866666666662,0.0060632564709931,0.4,Impure_5_15_17,15
3,0.501213333333333,0.0049565382344449,0.4,Impure_5_15_17,15
5,0.0,0.0,0.0,Impure_5_15_54,15
1,0.0,0.0,0.0,Impure_5_15_17,15
4,0.0,0.0,0.0,Impure_5_15_17,15
5,0.0,0.0,0.0,Impure_5_15_17,15
3,0.4996299999999996,0.0051066212077981,0.4,Impure_5_15_18,15
5,0.0,0.0,0.0,Impure_5_15_31,15
0,0.0,0.0,0.0,Impure_5_15_17,15
3,0.4991699999999996,0.0049942894521936,0.4,Impure_5_15_32,15
2,0.5002366666666662,0.0044939254681367995,0.4,Impure_5_15_47,15
3,0.4997633333333329,0.0048496311170378,0.4,Impure_5_15_47,15
0,0.0,0.0,0.0,Impure_5_15_47,15
1,0.0,0.0,0.0,Impure_5_15_47,15
4,0.0,0.0,0.0,Impure_5_15_47,15
5,0.0,0.0,0.0,Impure_5_15_47,15
5,0.0,0.0,0.0,Impure_5_15_46,15
2,0.5008799999999995,0.004864640483503,0.4,Impure_5_15_48,15
0,0.0,0.0,0.0,Impure_5_15_48,15
1,0.0,0.0,0.0,Impure_5_15_48,15
4,0.0,0.0,0.0,Impure_5_15_48,15
5,0.0,0.0,0.0,Impure_5_15_48,15
2,0.501353333333333,0.004696890731118,0.4,Impure_5_15_49,15
3,0.4986466666666664,0.005853103211790668,0.4,Impure_5_15_49,15
3,0.4991199999999994,0.0050417446833573,0.4,Impure_5_15_48,15
4,0.0,0.0,0.0,Impure_5_15_46,15
1,0.0,0.0,0.0,Impure_5_15_46,15
0,0.0,0.0,0.0,Impure_5_15_46,15
5,0.0,0.0,0.0,Impure_5_15_43,15
2,0.5004833333333331,0.004546599969885341,0.4,Impure_5_15_44,15
3,0.4995166666666663,0.004877413333475,0.4,Impure_5_15_44,15
0,0.0,0.0,0.0,Impure_5_15_44,15
1,0.0,0.0,0.0,Impure_5_15_44,15
4,0.0,0.0,0.0,Impure_5_15_44,15
5,0.0,0.0,0.0,Impure_5_15_44,15
2,0.5013566666666665,0.0050403273201559,0.4,Impure_5_15_45,15
3,0.4986433333333329,0.0054626330047609,0.4,Impure_5_15_45,15
0,0.0,0.0,0.0,Impure_5_15_45,15
1,0.0,0.0,0.0,Impure_5_15_45,15
4,0.0,0.0,0.0,Impure_5_15_45,15
5,0.0,0.0,0.0,Impure_5_15_45,15
2,0.4989233333333328,0.0055007611546025,0.4,Impure_5_15_46,15
3,0.5010766666666664,0.0061156875044236,0.4,Impure_5_15_46,15
0,0.0,0.0,0.0,Impure_5_15_49,15
1,0.0,0.0,0.0,Impure_5_15_49,15
4,0.0,0.0,0.0,Impure_5_15_49,15
5,0.0,0.0,0.0,Impure_5_15_49,15
0,0.0,0.0,0.0,Impure_5_15_52,15
1,0.0,0.0,0.0,Impure_5_15_52,15
4,0.0,0.0,0.0,Impure_5_15_52,15
5,0.0,0.0,0.0,Impure_5_15_52,15
2,0.4985033333333329,0.006003224009872586,0.4,Impure_5_15_53,15
3,0.5014966666666663,0.0064880006107497,0.4,Impure_5_15_53,15
